sales_id,supplier_id,customer_id,product_id,store_id,sales_date,quantity,unit_price,discount,total_amount,payment_method,sales_channel,reader_group,category
SLS001731,S00047,C00809,P00262,ST00334,2024-04-05,1,463.45,0.06,435.64,Bkash,In-Store,Young,Academic
SLS001732,S00082,C00384,P00836,ST00273,2025-11-12,1,260.25,0.16,218.61,Cash,Online,Young,Religious
SLS001733,S00957,C00127,P00437,ST00029,2025-03-03,4,859.29,0.05,3265.3,Bkash,Online,Young,Self Help
SLS001734,S00561,C00347,P00451,ST00267,2025-10-13,4,200.14,0.1,720.5,Bkash,,Young,Fiction
SLS001735,S00024,C00106,P00922,ST00891,2025-09-21,1,540.22,0.05,513.21,Nagad,App,Elderly,Biography
SLS001736,S00661,C00612,P00577,ST00576,2024-06-28,2,834.56,0.06,1568.97,Nagad,Online,Young,Fiction
SLS001737,S00940,C00112,P00386,ST00314,2024-03-28,2,290.54,0.14,499.73,Cash,Online,Young,Academic
SLS001738,S00287,C00427,P00984,ST00085,2024-04-24,1,1174.25,0.02,1150.76,Nagad,,Young,Exam Prep
SLS001739,S00942,C00667,P00460,ST00744,2024-06-27,2,1440.72,0.05,2737.37,Bkash,Online,Young,Business
SLS001740,S00535,C00450,P00580,ST00714,2026-02-11,3,214.06,0.1,577.96,Bkash,Online,Kids,Children
SLS001741,S00853,C00884,P00381,ST00004,2024-03-19,3,434.43,0.19,1055.66,Cash,Online,Young,Children
SLS001742,S00371,C00241,P00675,ST00994,2025-08-30,4,460.71,0.11,1640.13,Nagad,Online,Young,Self Help
SLS001743,S00751,C00518,P00779,ST00254,2024-12-08,2,650.52,0.08,1196.96,Nagad,In-Store,Young,Exam Prep
SLS001744,S00967,C00917,P00631,ST00249,2025-12-30,3,1017.46,0.05,2899.76,Card,In-Store,Young,Academic
SLS001745,S00557,C00351,P00246,ST00287,2025-06-18,4,369.01,0.05,1402.24,Cash,In-Store,Young,Fiction
SLS001746,S00449,C00469,P00942,ST00959,2025-11-14,3,270.04,0.0,810.12,Bkash,Online,Young,Children
SLS001747,S00766,C00936,P00508,ST00842,2026-01-08,4,552.29,0.06,2076.61,Rocket,App,Young,Religious
SLS001748,S00240,C00492,P00832,ST00628,2026-03-17,1,916.18,0.13,797.08,Nagad,Online,Young,Fiction
SLS001749,S00925,C00868,P00012,ST00478,2025-12-16,2,1241.11,0.03652457754438209,2391.56,Card,Online,Professional,Business
SLS001750,S00258,C00943,P00517,ST00314,2024-12-01,4,425.2,0.06,1598.75,Nagad,App,Young,Children
SLS001751,S00528,C00257,P00935,ST00320,2026-04-01,3,352.64,0.031932604878097605,1024.14,Bkash,In-Store,Young,Religious
SLS001752,S00818,C00789,P00694,ST00312,2024-11-08,1,1406.52,0.0,1406.52,Bkash,In-Store,Kids,Business
SLS001753,S00089,C00654,P00120,ST00862,2025-06-06,1,440.81,0.11,392.32,Cash,Online,Professional,Fiction
SLS001754,S00436,C00987,P00714,ST00672,2024-07-30,2,803.85,0.19,1302.24,Cash,Online,Young,Fiction
SLS001755,S00633,C00583,P00020,ST00388,2025-12-26,3,496.77,0.08,1371.09,Bkash,In-Store,Young,Exam Prep
SLS001756,S00694,C00798,P00368,ST00994,2024-04-04,1,672.89,0.1,605.6,Nagad,App,Professional,Programming
SLS001757,S00705,C00344,P00235,ST00165,2026-05-08,1,910.05,0.02,891.85,Nagad,In-Store,Professional,Academic
SLS001758,S00227,C00603,P00249,ST00072,2025-03-07,2,301.8,0.18,494.95,Rocket,Online,Professional,Academic
SLS001759,S00994,C00782,P00047,ST00351,2026-01-27,2,1006.26,0.07,1871.64,Bkash,In-Store,Elderly,Academic
SLS001760,S00597,C00967,P00619,ST00980,2025-03-20,2,553.81,0.07,1030.09,Bkash,Online,Young,Academic
SLS001761,S00348,C00252,P00746,ST00026,2024-05-05,1,420.89,0.02,412.47,Bkash,Online,Professional,Business
SLS001762,S00273,C00078,P00290,ST00077,2024-04-12,3,1065.93,0.04,3069.88,Card,App,Young,Exam Prep
SLS001763,S00856,C00975,P00590,ST00328,2026-02-28,4,199.06,0.11,708.65,,In-Store,Young,Children
SLS001764,S00008,C00599,P00494,ST00986,2025-06-22,3,1473.39,0.05,4199.16,Nagad,In-Store,Young,Business
SLS001765,S00136,C00016,P00992,ST00329,2024-05-06,2,862.17,0.05,1638.12,Cash,Online,Professional,Exam Prep
SLS001766,S00938,C00515,P00819,ST00668,2024-11-20,3,1275.1,0.06,3595.78,Rocket,Online,Young,Business
SLS001767,S00574,C00939,P00945,ST00863,2025-05-25,2,437.68,0.06,822.84,Nagad,In-Store,Professional,Exam Prep
SLS001768,S00914,C00984,P00830,ST00662,2024-03-07,1,378.45,0.05,359.53,Cash,In-Store,Professional,Fiction
SLS001769,S00873,C00321,P00665,ST00086,2025-03-31,4,438.4,0.0,1753.6,Cash,In-Store,Young,Fiction
SLS001770,S00452,C00785,P00078,ST00141,2024-06-04,1,576.28,0.05,547.47,Nagad,In-Store,Young,Exam Prep
SLS001771,S00440,C00457,P00860,ST00246,2024-10-04,1,338.77,0.01,335.38,Bkash,In-Store,Professional,Fiction
SLS001772,S00839,C00395,P00763,ST00790,2025-08-18,2,417.02,0.03,809.02,Bkash,In-Store,Young,Biography
SLS001773,S00029,C00762,P00278,ST00796,2025-09-03,1,302.07,0.1,271.86,Card,Online,Professional,Fiction
SLS001774,S00935,C00270,P00265,ST00160,2024-03-11,2,477.2,0.12,839.87,Rocket,Online,Professional,Fiction
SLS001775,S00804,C00424,P00522,ST00362,2025-03-31,1,437.43,0.06,411.18,Bkash,In-Store,Professional,Programming
SLS001776,S00142,C00245,P00280,ST00133,2024-08-16,2,1054.38,0.05,2003.32,Bkash,In-Store,Professional,Exam Prep
SLS001777,S00553,C00142,P00970,ST00455,2025-01-29,4,285.93,0.11,1017.91,Rocket,Online,Young,Children
SLS001778,S00590,C00375,P00199,ST00347,2025-12-19,2,396.19,0.06,744.84,Nagad,App,Professional,Fiction
SLS001779,S00090,C00959,P00159,ST00992,2024-12-31,2,1041.66,0.09,1895.82,Nagad,Online,Young,Exam Prep
SLS001780,S00451,C00415,P00049,ST00371,2025-06-07,3,748.62,0.06,2111.11,Nagad,App,Young,Exam Prep
SLS001781,S00668,C00683,P00552,ST00046,2024-01-22,1,714.45,0.05,678.73,Rocket,In-Store,Professional,Fiction
SLS001782,S00205,C00283,P00745,ST00501,2025-03-15,3,984.9,0.0,2954.7,Nagad,In-Store,Young,Exam Prep
SLS001783,S00403,C00869,P00589,ST00901,2025-11-19,2,892.54,0.04,1713.68,Nagad,Online,Young,Exam Prep
SLS001784,S00640,C00626,P00211,ST00352,2025-08-02,1,720.14,0.09,655.33,Card,In-Store,Young,Exam Prep
SLS001785,S00397,C00951,P00924,ST00818,2026-05-13,2,1050.65,0.07,1954.21,Nagad,Online,Professional,Business
SLS001786,S00660,C00321,P00379,ST00398,2025-12-02,4,812.45,0.07,3022.31,Rocket,App,Young,Religious
SLS001787,S00021,C00532,P00148,ST00553,2024-04-26,2,318.18,0.16,534.54,Bkash,Online,Professional,Exam Prep
SLS001788,S00543,C00188,P00196,ST00487,2024-02-24,1,190.96,0.08,175.68,Nagad,Online,Kids,Children
SLS001789,S00525,C00135,P00439,ST00871,2024-09-15,3,347.26,0.1,937.6,Bkash,In-Store,Young,Exam Prep
SLS001790,S00754,C00583,P00543,ST00552,2025-12-27,2,909.82,0.0,1819.64,Bkash,Online,Young,Self Help
SLS001791,S00687,C00807,P00605,ST00362,2026-01-26,1,1097.14,0.01,1086.17,Card,In-Store,Professional,Academic
SLS001792,S00650,C00197,P00080,ST00761,2025-10-09,1,338.42,0.12,297.81,Nagad,In-Store,Professional,Programming
SLS001793,S00817,C00703,P00869,ST00046,2025-09-24,2,933.66,0.11,1661.91,Card,Online,Professional,Self Help
SLS001794,S00370,C00672,P00336,ST00260,2025-08-20,4,791.86,0.16,2660.65,Bkash,Online,Young,Self Help
SLS001795,S00758,C00477,P00256,ST00273,2024-10-05,2,602.11,0.06,1131.97,Rocket,In-Store,Young,Biography
SLS001796,S00036,C00769,P00693,ST00553,2025-08-30,3,830.46,0.06,2341.9,Cash,In-Store,Young,Biography
SLS001797,S00616,C00589,P00615,ST00834,2025-08-03,3,728.14,0.0948919439047989,1977.14,Rocket,Online,Young,Exam Prep
SLS001798,S00136,C00948,P00992,ST00535,2024-03-14,2,862.17,0.04,1655.37,Bkash,Online,Young,Exam Prep
SLS001799,S00752,C00767,P00408,ST00439,2026-03-30,3,1425.62,0.14,3678.1,Rocket,Online,Young,Business
SLS001800,S00811,C00889,P00188,ST00060,2025-11-07,2,208.5,0.08,383.64,Card,Online,Young,Religious
SLS001801,S00085,C00357,P00971,ST00968,2024-07-15,2,1080.11,0.19,1749.78,Cash,Online,Young,Business
SLS001802,S00291,C00815,P00479,ST00281,2024-09-13,1,151.41,0.05,143.84,Bkash,In-Store,Professional,Children
SLS001803,S00389,C00992,P00668,ST00121,2025-08-29,2,203.07,0.1,365.53,Bkash,Online,Professional,Religious
SLS001804,S00669,C00162,P00048,ST00833,2024-08-05,2,384.94,0.11,685.19,Nagad,Online,Young,Programming
SLS001805,S00370,C00506,P00336,ST00884,2025-12-26,2,791.86,0.09,1441.19,Bkash,Online,Young,Self Help
SLS001806,S00070,C00865,P00987,ST00285,2025-02-23,2,1106.3,0.01,2190.47,Bkash,In-Store,Young,Programming
SLS001807,S00042,C00393,P00963,ST00529,2024-03-26,2,696.8,0.19,1128.82,Rocket,Online,Kids,Programming
SLS001808,S00517,C00503,P00985,ST00779,2025-09-09,3,782.0,0.07,2181.78,Card,Online,Young,Fiction
SLS001809,S00663,C00751,P00829,ST00022,2026-04-14,2,584.57,0.02,1145.76,Card,App,Young,Fiction
SLS001810,S00493,C00828,P00497,ST00986,2024-10-23,3,125.14,0.0,375.42,Nagad,App,Kids,Children
SLS001811,S00235,C00196,P00572,ST00311,2026-05-06,1,1125.88,0.09,1024.55,Card,App,Professional,Academic
SLS001812,S00555,C00387,P00082,ST00463,2025-10-05,1,1033.26,0.06,971.26,Bkash,In-Store,Young,Exam Prep
SLS001813,S00724,C00390,P00797,ST00046,2025-10-16,1,223.23,0.15,189.75,Bkash,Online,Professional,Children
SLS001814,S00946,C00151,P00752,ST00043,2024-11-17,3,807.27,0.06,2276.5,Card,App,Young,Academic
SLS001815,S00544,C00090,P00713,ST00103,2025-04-05,1,529.82,0.06,498.03,Card,In-Store,Professional,Programming
SLS001816,S00853,C00749,P00381,ST00309,2025-06-23,2,434.43,0.05,825.42,Cash,App,Professional,Children
SLS001817,S00047,C00855,P00262,ST00915,2026-02-06,3,463.45,0.05,1320.83,Card,In-Store,Young,Academic
SLS001818,S00618,C00952,P00816,ST00497,2025-08-02,3,955.0,0.02,2807.7,Card,In-Store,Young,Exam Prep
SLS001819,S00300,C00957,P00973,ST00312,2026-02-19,3,873.42,0.1,2358.23,Cash,Online,Young,Exam Prep
SLS001820,S00402,C00996,P00422,ST00431,2024-05-17,3,895.01,0.14147192221494792,2305.17,Nagad,Online,Young,Exam Prep
SLS001821,S00639,C00082,P00060,ST00253,2025-06-26,2,531.5,0.05,1009.85,Rocket,In-Store,Professional,Programming
SLS001822,S00689,C00394,P00902,ST00613,2024-09-20,2,502.4,0.04,964.61,Cash,App,Young,Fiction
SLS001823,S00368,C00081,P00695,ST00490,2025-05-18,2,950.49,0.04752323383119452,1810.64,Bkash,In-Store,Kids,Academic
SLS001824,S00091,C00678,P00677,ST00362,2024-03-31,1,245.7,0.07,228.5,Bkash,Online,Professional,Religious
SLS001825,S00878,C00972,P00943,ST00677,2024-12-08,2,358.79,0.02,703.23,Cash,Online,Professional,Business
SLS001826,S00835,C00033,P00676,ST00374,2024-11-26,2,689.01,0.03,1336.68,Cash,Online,Young,Exam Prep
SLS001827,S00597,C00521,P00619,ST00802,2025-04-16,3,553.81,0.04,1594.97,Nagad,App,Young,Academic
SLS001828,S00096,C00527,P00715,ST00585,2025-10-27,2,780.99,0.19,1265.2,Cash,Online,Professional,Fiction
SLS001829,S00268,C00162,P00480,ST00194,2025-05-27,2,398.43,0.10275347857839999,714.98,Rocket,,Young,Programming
SLS001830,S00788,C00837,P00284,ST00153,2026-03-01,1,480.64,0.07,447.0,Nagad,In-Store,Kids,Academic
SLS001831,S00227,C00390,P00249,ST00243,2024-09-10,2,301.8,0.11,537.2,Nagad,In-Store,Professional,Academic
SLS001832,S00661,C00416,P00729,ST00911,2024-11-27,4,882.46,0.04,3388.65,Nagad,In-Store,Young,Fiction
SLS001833,S00084,C00962,P00240,ST00824,2025-02-25,3,440.97,0.19,1071.56,Cash,Online,Young,Academic
SLS001834,S00732,C00246,P00931,ST00971,2025-07-04,2,431.2,0.03,836.53,Bkash,App,Elderly,Children
SLS001835,S00262,C00382,P00400,ST00738,2026-01-29,2,303.59,0.05,576.82,Card,In-Store,Elderly,Children
SLS001836,S00845,C00773,P00636,ST00908,2025-06-15,2,358.95,0.11,638.93,Bkash,Online,Professional,Self Help
SLS001837,S00669,C00475,P00048,ST00340,2026-05-06,1,384.94,0.08,354.14,Card,Online,Young,Programming
SLS001838,S00251,C00600,P00448,ST00608,2025-02-25,1,432.66,0.01,428.33,Cash,In-Store,Professional,Religious
SLS001839,S00896,C00473,P00397,ST00374,2025-04-17,1,1038.23,0.18,851.35,Nagad,Online,Young,Business
SLS001840,S00364,C00282,P00757,ST00863,2025-09-11,1,277.66,0.05,263.78,Card,In-Store,Young,Children
SLS001841,S00639,C00162,P00060,ST00997,2024-05-11,2,531.5,0.11,946.07,Cash,Online,Young,Programming
SLS001842,S00244,C00853,P00399,ST00739,2024-05-14,1,767.77,0.13,667.96,Nagad,Online,Young,Exam Prep
SLS001843,S00440,C00274,P00860,ST00777,2024-10-24,3,338.77,0.19,823.21,Cash,Online,Young,Fiction
SLS001844,S00371,C00998,P00675,ST00875,2024-03-07,3,460.71,0.06,1299.2,Card,In-Store,Young,Self Help
SLS001845,S00463,C00009,P00780,ST00090,2025-01-05,3,462.83,0.03,1346.84,Cash,In-Store,Kids,Fiction
SLS001846,S00815,C00884,P00765,ST00465,2024-11-06,4,549.87,0.15,1869.56,Bkash,Online,Young,Self Help
SLS001847,S00389,C00948,P00668,ST00726,2025-07-05,1,203.07,0.19,164.49,Nagad,Online,Young,Religious
SLS001848,S00468,C00055,P00389,ST00592,2026-05-15,2,763.32,0.03,1480.84,Nagad,App,Young,Fiction
SLS001849,S00896,C00628,P00397,ST00520,2025-05-20,1,1038.23,0.1,934.41,Nagad,Online,Professional,Business
SLS001850,S00893,C00786,P00056,ST00368,2026-05-01,1,308.03,0.08,283.39,Bkash,Online,Kids,Academic
SLS001851,S00989,C00612,P00200,ST00210,2025-06-23,2,377.55,0.1,679.59,Rocket,Online,Young,Business
SLS001852,S00918,C00882,P00557,ST00917,2025-07-19,2,782.01,0.04,1501.46,Nagad,Online,Young,Exam Prep
SLS001853,S00020,C00131,P00896,ST00727,2026-01-17,2,767.76,0.14,1320.55,Rocket,Online,Professional,Programming
SLS001854,S00192,C00950,P00614,ST00600,2025-05-31,1,299.81,0.01,296.81,Card,App,Young,Religious
SLS001855,S00940,C00546,P00386,ST00082,2026-05-15,1,290.54,0.04,278.92,Bkash,In-Store,Professional,Academic
SLS001856,S00485,C00342,P00837,ST00103,2025-07-19,1,848.79,0.03954999330821408,815.22,Cash,In-Store,Professional,Religious
SLS001857,S00251,C00520,P00448,ST00413,2024-10-26,1,432.66,0.04878065235980933,411.55,Bkash,App,Young,Religious
SLS001858,S00950,C00336,P00257,ST00118,2025-01-18,2,880.35,0.12,1549.42,Nagad,Online,Professional,Exam Prep
SLS001859,S00042,C00452,P00087,ST00141,2025-07-31,3,667.12,0.07,1861.26,Nagad,App,Young,Programming
SLS001860,S00097,C00155,P00834,ST00078,2024-09-14,2,249.32,0.02,488.67,Nagad,App,Professional,Children
SLS001861,S00217,C00849,P00618,ST00278,2025-10-16,1,330.21,0.08,303.79,Card,In-Store,Young,Religious
SLS001862,S00127,C00386,P00581,ST00014,2024-01-05,3,155.8,0.08,430.01,Card,App,Young,Children
SLS001863,S00324,C00463,P00725,ST00726,2025-10-13,3,790.47,0.12,2086.84,Rocket,App,Young,Business
SLS001864,S00994,C00913,P00608,ST00587,2024-01-18,3,794.58,0.15,2026.18,Card,Online,Young,Academic
SLS001865,S00768,C00910,P00351,ST00491,2024-05-25,2,487.93,0.13,849.0,Cash,Online,Young,Exam Prep
SLS001866,S00597,C00794,P00619,ST00986,2026-05-18,2,553.81,0.08,1019.01,Card,In-Store,Professional,Academic
SLS001867,S00061,C00026,P00147,ST00465,2026-01-11,3,374.26,0.06,1055.41,Nagad,In-Store,Young,Children
SLS001868,S00742,C00909,P00295,ST00867,2025-10-26,3,1188.61,0.12,3137.93,Bkash,,Young,Exam Prep
SLS001869,S00188,C00185,P00536,ST00177,2026-04-09,3,900.05,0.12,2376.13,Cash,Online,Kids,Academic
SLS001870,S00867,C00436,P00074,ST00253,2025-09-08,2,452.87,0.06,851.4,,Online,Professional,Biography
SLS001871,S00943,C00904,P00827,ST00315,2024-04-04,1,1087.39,0.15,924.28,Nagad,Online,Young,Academic
SLS001872,S00352,C00093,P00050,ST00989,2026-01-24,3,881.68,0.13,2301.18,Bkash,Online,Young,Exam Prep
SLS001873,S00083,C00133,P00372,ST00901,2024-07-30,1,488.66,0.17,405.59,Cash,Online,Professional,Self Help
SLS001874,S00426,C00573,P00453,ST00429,2025-06-25,2,581.58,0.1,1046.84,Card,Online,Young,Programming
SLS001875,S00415,C00464,P00687,ST00846,2026-03-07,2,1004.72,0.06,1888.87,Bkash,App,Professional,Academic
SLS001876,S00380,C00386,P00160,ST00223,2025-08-19,1,324.2,0.0,324.2,Card,In-Store,Young,Children
SLS001877,S00350,C00813,P00826,ST00580,2024-02-03,3,1077.8,0.07,3007.06,Cash,App,Young,Exam Prep
SLS001878,S00950,C00897,P00425,ST00153,2025-12-06,2,1192.76,0.12,2099.26,Nagad,Online,Young,Exam Prep
SLS001879,S00949,C00992,P00248,ST00562,2025-12-15,1,717.69,0.14,617.21,Rocket,Online,Professional,Programming
SLS001880,S00039,C00122,P00105,ST00212,2024-04-21,1,344.91,0.04,331.11,Cash,In-Store,Professional,Business
SLS001881,S00805,C00676,P00926,ST00574,2026-04-21,3,226.6,0.05623504337700448,641.57,Bkash,App,Young,Children
SLS001882,S00262,C00875,P00400,ST00410,2024-06-16,4,303.59,0.03,1177.93,Bkash,In-Store,Young,Children
SLS001883,S00853,C00240,P00381,ST00542,2024-02-17,2,434.43,0.05,825.42,Bkash,App,Young,Children
SLS001884,S00103,C00475,P00186,ST00152,2025-05-11,1,566.97,0.12,498.93,Bkash,Online,Young,Religious
SLS001885,S00259,C00007,P00501,ST00490,2025-08-27,3,361.08,0.14,931.59,Bkash,Online,Young,Fiction
SLS001886,S00778,C00134,P00319,ST00303,2024-03-27,4,518.62,0.05,1970.76,Bkash,App,Young,Religious
SLS001887,S00590,C00125,P00173,ST00136,2024-05-18,4,261.5,0.02,1025.08,Cash,,Young,Fiction
SLS001888,S00833,C00709,P00756,ST00485,2025-08-11,4,230.93,0.15,785.16,Nagad,Online,Young,Self Help
SLS001889,S00963,C00621,P00900,ST00131,2024-03-14,1,283.8,0.06,266.77,Bkash,Online,Young,Religious
SLS001890,S00713,C00037,P00352,ST00409,2026-01-13,3,985.29,0.08,2719.4,Cash,In-Store,Young,Academic
SLS001891,S00788,C00591,P00284,ST00311,2024-08-31,2,480.64,0.17,797.86,Card,Online,Kids,Academic
SLS001892,S00229,C00065,P00373,ST00522,2026-01-17,2,281.81,0.0,563.62,Card,In-Store,Professional,Children
SLS001893,S00007,C00199,P00925,ST00467,2025-10-23,1,711.31,0.07,661.52,Card,Online,Elderly,Programming
SLS001894,S00993,C00903,P00583,ST00127,2024-10-15,3,430.14,0.07,1200.09,Cash,Online,Young,Programming
SLS001895,S00590,C00445,P00173,ST00265,2025-12-13,3,261.5,0.05,745.28,Bkash,,Young,Fiction
SLS001896,S00248,C00785,P00635,ST00540,2024-06-30,1,724.19,0.05,687.98,Bkash,Online,Young,Exam Prep
SLS001897,S00001,C00310,P00398,ST00834,2025-03-06,2,840.14,0.03,1629.87,Bkash,In-Store,Young,Academic
SLS001898,S00095,C00111,P00022,ST00054,2026-05-06,1,324.26,0.07,301.56,Card,Online,Young,Business
SLS001899,S00263,C00890,P00969,ST00086,2026-03-05,3,1143.2,0.06534534598900242,3205.49,Nagad,In-Store,Young,Exam Prep
SLS001900,S00325,C00163,P00121,ST00791,2026-03-25,2,506.98,0.03,983.54,Nagad,In-Store,Professional,Biography
SLS001901,S00906,C00347,P00411,ST00325,2024-05-13,3,767.44,0.1,2072.09,Bkash,Online,Young,Fiction
SLS001902,S00873,C00701,P00665,ST00244,2024-10-06,2,438.4,0.06,824.19,Bkash,In-Store,Elderly,Fiction
SLS001903,S00403,C00588,P00589,ST00220,2024-03-08,3,892.54,0.06,2516.96,Rocket,Online,Young,Exam Prep
SLS001904,S00982,C00932,P00004,ST00969,2026-03-09,2,537.49,0.0,1074.98,Bkash,,Young,Academic
SLS001905,S00767,C00988,P00612,ST00493,2025-12-02,2,1111.31,0.16,1867.0,Bkash,Online,Young,Exam Prep
SLS001906,S00899,C00145,P00731,ST00152,2026-02-25,3,1025.65,0.08,2830.79,Nagad,In-Store,Young,Business
SLS001907,S00550,C00226,P00853,ST00386,2024-04-12,2,484.15,0.12,852.1,Card,Online,Young,Programming
SLS001908,S00811,C00639,P00188,ST00247,2024-10-28,1,208.5,0.05,198.08,Cash,In-Store,Young,Religious
SLS001909,S00407,C00145,P00041,ST00158,2025-10-01,3,1020.52,0.12,2694.17,Nagad,Online,Young,Programming
SLS001910,S00878,C00536,P00943,ST00978,2024-11-20,1,358.79,0.11,319.32,Bkash,Online,Professional,Business
SLS001911,S00415,C00370,P00687,ST00425,2024-09-18,1,1004.72,0.1,904.25,Bkash,Online,Young,Academic
SLS001912,S00426,C00890,P00453,ST00683,2026-04-12,3,581.58,0.14,1500.48,Cash,Online,Young,Programming
SLS001913,S00305,C00920,P00728,ST00893,2025-04-22,3,391.63,0.15,998.66,Rocket,Online,Young,Exam Prep
SLS001914,S00307,C00259,P00163,ST00197,2025-10-24,1,1196.77,0.17,993.32,Nagad,Online,Young,Academic
SLS001915,S00136,C00094,P00957,ST00120,2025-11-20,2,1088.01,0.06,2045.46,Card,Online,Professional,Exam Prep
SLS001916,S00365,C00991,P00660,ST00247,2025-07-05,2,883.89,0.06,1661.71,Card,In-Store,Young,Self Help
SLS001917,S00794,C00148,P00880,ST00707,2025-10-22,3,865.16,0.02,2543.57,Bkash,Online,Kids,Academic
SLS001918,S00699,C00172,P00556,ST00364,2026-04-30,2,1403.05,0.11,2497.43,Cash,App,Professional,Business
SLS001919,S00749,C00253,P00804,ST00475,2025-03-21,1,364.06,0.06,342.22,Bkash,In-Store,Elderly,Children
SLS001920,S00495,C00338,P00327,ST00020,2026-02-11,1,958.72,0.05,910.78,Rocket,In-Store,Professional,Academic
SLS001921,S00973,C00146,P00139,ST00005,2024-02-29,2,302.65,0.09,550.82,Nagad,,Young,Fiction
SLS001922,S00696,C00317,P00353,ST00388,2024-03-07,1,640.11,0.10729352033361873,571.43,Rocket,Online,Professional,Exam Prep
SLS001923,S00982,C00020,P00898,ST00143,2024-12-15,2,624.52,0.07583424558079634,1154.32,,Online,Young,Academic
SLS001924,S00506,C00805,P00702,ST00785,2025-03-21,1,1250.76,0.07,1163.21,Cash,Online,Young,Business
SLS001925,S00598,C00263,P00454,ST00948,2024-10-21,2,169.24,0.01,335.1,Rocket,In-Store,Professional,Children
SLS001926,S00591,C00821,P00233,ST00920,2026-03-10,3,334.3,0.05,952.76,Nagad,App,Young,Children
SLS001927,S00589,C00647,P00601,ST00446,2024-01-21,1,1125.28,0.08,1035.26,Bkash,Online,Young,Exam Prep
SLS001928,S00571,C00475,P00597,ST00273,2024-04-09,3,490.46,0.0,1471.38,Card,Online,Young,Fiction
SLS001929,S00505,C00972,P00528,ST00467,2025-07-15,2,679.94,0.07,1264.69,Nagad,In-Store,Professional,Fiction
SLS001930,S00358,C00384,P00742,ST00097,2024-03-05,3,993.81,0.05,2832.36,Cash,Online,Young,Business
SLS001931,S00084,C00176,P00240,ST00940,2024-06-23,2,440.97,0.06,829.02,Rocket,In-Store,Professional,Academic
SLS001932,S00730,C00574,P00507,ST00662,2026-02-06,3,783.48,0.06,2209.41,Nagad,In-Store,Young,Academic
SLS001933,S00087,C00139,P00307,ST00273,2025-12-29,2,289.87,0.05,550.75,Cash,App,Professional,Religious
SLS001934,S00881,C00275,P00209,ST00755,2025-11-25,2,908.9,0.0,1817.8,Cash,Online,Young,Academic
SLS001935,S00597,C00910,P00332,ST00234,2024-11-03,3,666.76,0.1,1800.25,Cash,Online,Young,Academic
SLS001936,S00728,C00894,P00807,ST00744,2024-05-29,1,447.05,0.03,433.64,Nagad,In-Store,Young,Fiction
SLS001937,S00421,C00463,P00119,ST00382,2024-10-11,3,1150.55,0.04,3313.58,Cash,Online,Young,Academic
SLS001938,S00690,C00473,P00272,ST00863,2024-06-10,4,149.45,0.04,573.89,Bkash,App,Young,Children
SLS001939,S00466,C00564,P00532,ST00988,2024-07-31,1,333.78,0.04,320.43,Card,In-Store,Professional,Religious
SLS001940,S00001,C00084,P00398,ST00308,2024-08-06,3,840.14,0.09,2293.58,Bkash,Online,Young,Academic
SLS001941,S00467,C00254,P00833,ST00533,2024-07-05,2,1100.54,0.06,2069.02,Nagad,,Professional,Programming
SLS001942,S00485,C00577,P00783,ST00227,2024-08-16,1,806.22,0.0,806.22,Card,In-Store,Elderly,Religious
